name,year,quarter,frequency,value,source
nipa_comp,1964,1,quarterly,365175,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1964,2,quarterly,372622,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1964,3,quarterly,380011,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1964,4,quarterly,386093,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1965,1,quarterly,392930,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1965,2,quarterly,399925,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1965,3,quarterly,408340,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1965,4,quarterly,420463,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1966,1,quarterly,433109,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1966,2,quarterly,444412,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1966,3,quarterly,455669,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1966,4,quarterly,463804,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1967,1,quarterly,470007,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1967,2,quarterly,475649,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1967,3,quarterly,485272,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1967,4,quarterly,496236,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1968,1,quarterly,510872,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1968,2,quarterly,523992,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1968,3,quarterly,537821,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1968,4,quarterly,550317,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1969,1,quarterly,562766,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1969,2,quarterly,576719,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1969,3,quarterly,593435,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1969,4,quarterly,604917,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1970,1,quarterly,614953,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1970,2,quarterly,620233,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1970,3,quarterly,628194,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1970,4,quarterly,630007,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1971,1,quarterly,647901,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1971,2,quarterly,659794,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1971,3,quarterly,670109,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1971,4,quarterly,682175,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1972,1,quarterly,708353,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1972,2,quarterly,722472,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1972,3,quarterly,735743,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1972,4,quarterly,758765,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1973,1,quarterly,785410,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1973,2,quarterly,803214,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1973,3,quarterly,820407,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1973,4,quarterly,841697,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1974,1,quarterly,858334,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1974,2,quarterly,878489,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1974,3,quarterly,900196,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1974,4,quarterly,913838,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1975,1,quarterly,918380,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1975,2,quarterly,931175,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1975,3,quarterly,955990,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1975,4,quarterly,983379,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1976,1,quarterly,1014715,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1976,2,quarterly,1035504,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1976,3,quarterly,1058375,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1976,4,quarterly,1084794,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1977,1,quarterly,1113279,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1977,2,quarterly,1150291,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1977,3,quarterly,1182109,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1977,4,quarterly,1217622,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1978,1,quarterly,1250911,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1978,2,quarterly,1299127,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1978,3,quarterly,1336859,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1978,4,quarterly,1380158,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1979,1,quarterly,1422516,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1979,2,quarterly,1454749,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1979,3,quarterly,1496720,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1979,4,quarterly,1534939,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1980,1,quarterly,1573594,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1980,2,quarterly,1599170,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1980,3,quarterly,1628599,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1980,4,quarterly,1687627,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1981,1,quarterly,1739612,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1981,2,quarterly,1774750,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1981,3,quarterly,1815085,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1981,4,quarterly,1840652,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1982,1,quarterly,1864663,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1982,2,quarterly,1884363,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1982,3,quarterly,1904756,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1982,4,quarterly,1918147,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1983,1,quarterly,1947207,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1983,2,quarterly,1986295,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1983,3,quarterly,2029635,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1983,4,quarterly,2086815,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1984,1,quarterly,2143849,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1984,2,quarterly,2195159,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1984,3,quarterly,2241610,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1984,4,quarterly,2282869,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1985,1,quarterly,2323513,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1985,2,quarterly,2363643,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1985,3,quarterly,2406422,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1985,4,quarterly,2455720,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1986,1,quarterly,2491109,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1986,2,quarterly,2517187,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1986,3,quarterly,2555233,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1986,4,quarterly,2604724,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1987,1,quarterly,2647757,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1987,2,quarterly,2692023,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1987,3,quarterly,2740263,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1987,4,quarterly,2809576,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1988,1,quarterly,2857560,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1988,2,quarterly,2923125,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1988,3,quarterly,2975841,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1988,4,quarterly,3035418,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1989,1,quarterly,3079060,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1989,2,quarterly,3114552,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1989,3,quarterly,3155045,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1989,4,quarterly,3209749,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1990,1,quarterly,3272763,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1990,2,quarterly,3334711,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1990,3,quarterly,3372521,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1990,4,quarterly,3381496,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1991,1,quarterly,3387532,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1991,2,quarterly,3427613,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1991,3,quarterly,3469924,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1991,4,quarterly,3516988,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1992,1,quarterly,3595670,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1992,2,quarterly,3651900,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1992,3,quarterly,3688514,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1992,4,quarterly,3736905,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1993,1,quarterly,3745569,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1993,2,quarterly,3800220,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1993,3,quarterly,3834110,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1993,4,quarterly,3889258,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1994,1,quarterly,3913385,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1994,2,quarterly,3991532,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1994,3,quarterly,4031752,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1994,4,quarterly,4088097,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1995,1,quarterly,4134442,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1995,2,quarterly,4172863,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1995,3,quarterly,4219726,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1995,4,quarterly,4265315,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1996,1,quarterly,4314538,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1996,2,quarterly,4387502,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1996,3,quarterly,4451230,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1996,4,quarterly,4514499,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1997,1,quarterly,4592404,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1997,2,quarterly,4659976,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1997,3,quarterly,4738859,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1997,4,quarterly,4844037,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1998,1,quarterly,4941988,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1998,2,quarterly,5028314,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1998,3,quarterly,5114859,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1998,4,quarterly,5199394,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1999,1,quarterly,5286953,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1999,2,quarterly,5343904,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1999,3,quarterly,5423980,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,1999,4,quarterly,5555892,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2000,1,quarterly,5749187,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2000,2,quarterly,5791743,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2000,3,quarterly,5903946,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2000,4,quarterly,5943706,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2001,1,quarterly,6050126,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2001,2,quarterly,6040919,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2001,3,quarterly,6024567,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2001,4,quarterly,6037783,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2002,1,quarterly,6060732,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2002,2,quarterly,6129140,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2002,3,quarterly,6156900,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2002,4,quarterly,6193688,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2003,1,quarterly,6213197,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2003,2,quarterly,6307294,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2003,3,quarterly,6393691,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2003,4,quarterly,6500239,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2004,1,quarterly,6541308,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2004,2,quarterly,6668454,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2004,3,quarterly,6803703,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2004,4,quarterly,6864486,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2005,1,quarterly,6926266,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2005,2,quarterly,7005581,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2005,3,quarterly,7122646,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2005,4,quarterly,7209936,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2006,1,quarterly,7379713,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2006,2,quarterly,7428027,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2006,3,quarterly,7487328,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2006,4,quarterly,7623638,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2007,1,quarterly,7805987,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2007,2,quarterly,7845158,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2007,3,quarterly,7885205,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2007,4,quarterly,7977549,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2008,1,quarterly,8054870,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2008,2,quarterly,8054881,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2008,3,quarterly,8074387,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2008,4,quarterly,8043164,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2009,1,quarterly,7730374,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2009,2,quarterly,7761958,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2009,3,quarterly,7746527,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2009,4,quarterly,7797217,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2010,1,quarterly,7767627,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2010,2,quarterly,7910633,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2010,3,quarterly,7982234,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2010,4,quarterly,8040983,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2011,1,quarterly,8170086,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2011,2,quarterly,8206445,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2011,3,quarterly,8287289,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2011,4,quarterly,8240879,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2012,1,quarterly,8456399,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2012,2,quarterly,8503777,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2012,3,quarterly,8546085,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2012,4,quarterly,8763190,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2013,1,quarterly,8732585,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2013,2,quarterly,8819553,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2013,3,quarterly,8845560,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2013,4,quarterly,8942457,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2014,1,quarterly,9114238,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2014,2,quarterly,9172447,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2014,3,quarterly,9280613,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2014,4,quarterly,9433535,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2015,1,quarterly,9563849,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2015,2,quarterly,9666156,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2015,3,quarterly,9751718,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2015,4,quarterly,9815952,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2016,1,quarterly,9851656,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2016,2,quarterly,9905216,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2016,3,quarterly,9998495,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2016,4,quarterly,10109063,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2017,1,quarterly,10224281,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2017,2,quarterly,10335907,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2017,3,quarterly,10478366,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2017,4,quarterly,10658933,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2018,1,quarterly,10783040,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2018,2,quarterly,10891035,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2018,3,quarterly,11042029,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2018,4,quarterly,11113516,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2019,1,quarterly,11329137,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2019,2,quarterly,11388885,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2019,3,quarterly,11453042,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2019,4,quarterly,11615381,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2020,1,quarterly,11778647,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2020,2,quarterly,11050501,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2020,3,quarterly,11568058,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2020,4,quarterly,11988507,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2021,1,quarterly,12089107,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2021,2,quarterly,12403999,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2021,3,quarterly,12702303,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2021,4,quarterly,13032687,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2022,1,quarterly,13174225,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2022,2,quarterly,13287823,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2022,3,quarterly,13604574,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2022,4,quarterly,13680257,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2023,1,quarterly,13883422,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2023,2,quarterly,14084643,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2023,3,quarterly,14311436,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2023,4,quarterly,14481248,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2024,1,quarterly,14823738,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2024,2,quarterly,14945626,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2024,3,quarterly,15036067,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2024,4,quarterly,15223993,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_comp,2025,1,quarterly,15406313,"NIPA, Table 2.1, Line 2, Compensation of employees"
nipa_wage,1929,NA,annual,50460,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1930,NA,annual,46214,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1931,NA,annual,39157,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1932,NA,annual,30514,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1933,NA,annual,29027,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1934,NA,annual,33734,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1935,NA,annual,36722,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1936,NA,annual,41954,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1937,NA,annual,46139,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1938,NA,annual,43013,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1939,NA,annual,45985,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1940,NA,annual,49860,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1941,NA,annual,62085,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1942,NA,annual,82098,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1943,NA,annual,105786,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1944,NA,annual,116749,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1945,NA,annual,117493,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1946,NA,annual,112005,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1947,NA,annual,123097,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1948,NA,annual,135550,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1949,NA,annual,134733,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1950,NA,annual,147253,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1951,NA,annual,171607,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1952,NA,annual,185636,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1953,NA,annual,198989,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1954,NA,annual,197263,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1955,NA,annual,212151,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1956,NA,annual,229026,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1957,NA,annual,239951,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1958,NA,annual,241317,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1959,NA,annual,259842,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1960,NA,annual,272855,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1961,NA,annual,280519,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1962,NA,annual,299358,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1963,NA,annual,314851,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1964,NA,annual,337788,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1965,NA,annual,363757,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1966,NA,annual,400321,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1967,NA,annual,429009,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1968,NA,annual,471972,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1969,NA,annual,518333,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1970,NA,annual,551560,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1971,NA,annual,584549,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1972,NA,annual,638785,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1973,NA,annual,708762,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1974,NA,annual,772282,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1975,NA,annual,814838,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1976,NA,annual,899745,"NIPA, Table 2.1, Line 3, Wages and salaries"
nipa_wage,1977,NA,annual,994158,"NIPA, Table 2.1, Line 3, Wages and salaries"
